student_id,full_name,email,phone,age,grade,city,school,enrolled_course,join_date,last_active,xp_points,lessons_completed,streak_days,quizzes_attempted,quiz_avg_score,badge,island_level,subscription_plan,referral_code,score_html_css,score_javascript,score_react,score_nodejs,score_express,score_mongodb,weakest_topic,strongest_topic,w01_active_days,w02_active_days,w03_active_days,w04_active_days,w05_active_days,w06_active_days,w07_active_days,w08_active_days,w09_active_days,w10_active_days,w11_active_days,w12_active_days,w13_active_days,w14_active_days,w15_active_days,w16_active_days,w17_active_days,w18_active_days,xp_w01,xp_w02,xp_w03,xp_w04,xp_w05,xp_w06,xp_w07,xp_w08,xp_w09,xp_w10,xp_w11,xp_w12,xp_w13,xp_w14,xp_w15,xp_w16,xp_w17,xp_w18,avg_daily_study_minutes,peak_study_hour,total_study_hours,longest_streak_ever,avg_quiz_attempts_per_lesson,days_enrolled,badge_rank,topic_avg,final_performance,risk_level,total_active_days,recent_active_days,activity_consistency,xp_growth,recent_xp_growth,engagement_score,learning_velocity,consistency_score,predicted_next_xp,ai_recommended_focus,ai_improvement_tip
LK0125,Sneha Iyer,sneha.iyer20@gmail.com,9940933855,12,6th,Noida,The Shri Ram School,MERN Stack Basics - Batch 6,2024-04-22,2025-01-30,1044,51,52,46,63.0,Beginner,7,Free,LKSN3067,73.2,54.6,62.2,59.9,45.1,55.5,Express,Html Css,3.0,2.0,0.0,2.0,2.0,3.0,2.0,0.0,3.0,1.0,5.0,5.0,5.0,7.0,5.0,6.0,4.0,5.0,23.0,49.0,75.0,103.0,135.0,170.0,215.0,263.0,314.0,368.0,437.0,506.0,578.0,651.0,729.0,824.0,934.0,1044.0,5.0,11.0,5.0,53.0,0.9,283,0,58.42,61.17,Medium Risk,60.0,20.0,3.333,1021.0,393.0,43.91,17.4,70.42,1464.0,Express,Focus on Express to boost topic scores.
LK0126,Dhruv Malhotra,dhruv.malhotra29@gmail.com,9344967682,12,7th,Indore,Delhi Public School,MERN Stack Basics - Batch 6,2024-05-24,2025-05-18,1557,65,75,7,62.0,Beginner,9,Free,LKDH5642,66.3,74.3,47.1,66.7,48.4,53.8,React,Javascript,4.0,4.0,4.0,1.0,2.0,4.0,0.0,7.0,5.0,4.0,7.0,7.0,4.0,7.0,7.0,4.0,5.0,6.0,39.0,80.0,122.0,164.0,208.0,259.0,327.0,395.0,482.0,575.0,680.0,787.0,898.0,1017.0,1143.0,1274.0,1415.0,1557.0,14.1,15.0,19.3,89.0,0.11,359,0,59.43,60.97,Medium Risk,82.0,22.0,4.556,1518.0,540.0,36.94,18.99,77.68,2109.0,React,Focus on React to boost topic scores.
LK0127,Dhruv Bhatia,dhruv.bhatia66@gmail.com,9333575668,14,7th,Hyderabad,DAV Public School,MERN Stack Basics - Batch 8,2025-03-10,2025-03-19,1814,34,107,50,99.0,Explorer,10,Free,LKDH4526,99.0,92.1,92.1,99.0,95.0,99.0,Javascript,Html Css,4.0,3.0,6.0,4.0,7.0,7.0,5.0,6.0,4.0,4.0,4.0,4.0,5.0,7.0,7.0,5.0,6.0,4.0,37.0,81.0,133.0,187.0,255.0,341.0,430.0,529.0,633.0,744.0,858.0,985.0,1117.0,1250.0,1387.0,1525.0,1668.0,1814.0,123.7,18.0,189.7,123.0,1.47,9,1,96.03,97.81,Low Risk,92.0,22.0,5.111,1777.0,564.0,84.07,19.72,87.42,2383.33,JavaScript,Great work! Keep maintaining your current study habits.
LK0128,Swati Shukla,swati.shukla42@gmail.com,9460386894,14,6th,Chandigarh,Amity International School,MERN Stack Basics - Batch 8,2024-02-26,2025-01-28,1399,20,65,27,78.9,Explorer,8,Free,LKSW3456,67.6,89.1,71.5,95.2,62.7,63.2,Express,Nodejs,1.0,1.0,2.0,3.0,3.0,3.0,1.0,0.0,4.0,7.0,7.0,5.0,5.0,4.0,6.0,6.0,4.0,3.0,32.0,73.0,117.0,165.0,216.0,268.0,328.0,393.0,464.0,536.0,616.0,700.0,791.0,885.0,992.0,1114.0,1246.0,1399.0,6.4,13.0,6.9,68.0,1.35,337,1,74.88,77.29,Low Risk,65.0,19.0,3.611,1367.0,514.0,40.28,21.52,71.5,1941.67,Express,Great work! Keep maintaining your current study habits.
LK0129,Vivaan Srivastava,vivaan.srivastava27@gmail.com,9472119007,14,8th,Bhopal,Kendriya Vidyalaya,MERN Stack Basics - Batch 8,2025-05-08,2025-02-11,3402,8,48,9,49.5,Beginner,7,Pro,LKVI2956,57.7,49.0,51.3,40.8,69.7,76.5,Nodejs,Mongodb,2.0,1.0,0.0,2.0,1.0,2.0,2.0,2.0,0.0,0.0,2.0,5.0,6.0,4.0,4.0,5.0,7.0,7.0,70.0,145.0,231.0,338.0,453.0,590.0,749.0,926.0,1138.0,1361.0,1589.0,1832.0,2075.0,2330.0,2587.0,2846.0,3121.0,3402.0,180.0,9.0,156.0,54.0,1.12,1,0,57.5,52.7,High Risk,52.0,23.0,2.889,3332.0,1072.0,59.84,65.42,60.92,4488.67,Node.js,Revise quiz topics daily. | Focus on Node.js to boost topic scores.
LK0130,Aarohi Kapoor,aarohi.kapoor39@gmail.com,9609276123,12,7th,Gurugram,Modern School,MERN Stack Basics - Batch 6,2024-09-15,2025-06-13,1281,65,113,9,44.1,Innovator,3,Free,LKAA8203,44.2,46.2,37.7,49.3,40.7,30.2,Mongodb,Nodejs,1.0,5.0,5.0,5.0,4.0,4.0,6.0,7.0,5.0,6.0,6.0,7.0,7.0,4.0,5.0,7.0,6.0,4.0,26.0,63.0,111.0,161.0,216.0,273.0,334.0,395.0,457.0,524.0,597.0,673.0,763.0,860.0,959.0,1060.0,1165.0,1281.0,14.3,17.0,22.4,127.0,0.14,271,4,41.38,43.01,High Risk,94.0,22.0,5.222,1255.0,421.0,41.51,13.63,85.89,1710.33,MongoDB,Revise quiz topics daily. | Focus on MongoDB to boost topic scores.
LK0131,Ritvik Shukla,ritvik.shukla71@gmail.com,9738591626,11,6th,Delhi,Delhi Public School,MERN Stack Basics - Batch 8,2024-05-03,2025-04-29,3975,57,31,34,47.0,Beginner,9,Free,LKRI9591,68.6,65.7,46.4,41.7,83.6,34.8,Mongodb,Express,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,6.0,7.0,5.0,6.0,4.0,111.0,225.0,361.0,498.0,655.0,850.0,1048.0,1254.0,1463.0,1682.0,1912.0,2146.0,2381.0,2625.0,2933.0,3247.0,3610.0,3975.0,5.0,19.0,3.1,41.0,0.6,361,0,56.8,50.92,High Risk,37.0,22.0,2.056,3864.0,1350.0,46.26,107.43,44.14,5364.33,MongoDB,Revise quiz topics daily. | Focus on MongoDB to boost topic scores.
LK0132,Mohit Bhatia,mohit.bhatia18@gmail.com,9126612921,14,7th,Chandigarh,Amity International School,MERN Stack Basics - Batch 6,2025-03-25,2025-06-19,4369,38,11,14,63.4,Explorer,10,Pro,LKMO8030,54.2,77.8,70.2,56.5,50.2,29.2,Mongodb,Javascript,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,6.0,7.0,83.0,214.0,346.0,491.0,653.0,827.0,1006.0,1202.0,1419.0,1671.0,1957.0,2243.0,2552.0,2900.0,3255.0,3615.0,3988.0,4369.0,16.6,12.0,5.3,13.0,0.37,86,1,56.35,60.58,Medium Risk,19.0,15.0,1.056,4286.0,1469.0,33.23,229.95,5.96,5854.33,MongoDB,Focus on MongoDB to boost topic scores.
LK0133,Harshit Mehta,harshit.mehta35@gmail.com,9214744699,14,8th,Ahmedabad,Bal Bharati Public School,MERN Stack Basics - Batch 8,2025-05-03,2025-05-03,1215,9,21,33,74.0,Innovator,9,Free,LKHA7159,88.1,93.4,84.0,57.6,86.5,83.7,Nodejs,Javascript,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,6.0,4.0,4.0,27.0,54.0,92.0,133.0,177.0,234.0,299.0,370.0,444.0,520.0,597.0,675.0,757.0,841.0,930.0,1022.0,1116.0,1215.0,180.0,19.0,66.0,21.0,3.67,1,4,82.22,77.29,Low Risk,22.0,14.0,1.222,1188.0,374.0,44.91,55.23,32.43,1595.0,Node.js,Great work! Keep maintaining your current study habits.
LK0134,Muskan Verma,muskan.verma44@gmail.com,9793941349,14,8th,Bhopal,St. Xavier's School,MERN Stack Basics - Batch 7,2024-02-13,2025-04-09,3648,26,70,49,79.3,Champion,9,Free,LKMU6513,74.3,99.0,95.5,55.7,60.3,67.7,Nodejs,Javascript,4.0,3.0,1.0,2.0,0.0,0.0,0.0,4.0,5.0,7.0,5.0,5.0,6.0,7.0,5.0,5.0,7.0,4.0,109.0,218.0,342.0,477.0,624.0,790.0,955.0,1133.0,1311.0,1510.0,1737.0,1966.0,2214.0,2475.0,2757.0,3049.0,3345.0,3648.0,11.0,16.0,12.8,88.0,1.88,421,5,75.42,77.75,Low Risk,70.0,21.0,3.889,3539.0,1173.0,65.38,52.11,70.03,4836.0,Node.js,Great work! Keep maintaining your current study habits.
LK0135,Sneha Bhatia,sneha.bhatia34@gmail.com,9616111100,12,8th,Ahmedabad,St. Xavier's School,MERN Stack Basics - Batch 7,2024-09-18,2025-03-03,1387,16,96,24,79.2,Explorer,10,Free,LKSN7554,94.4,77.7,89.1,92.4,58.7,73.0,Express,Html Css,3.0,4.0,4.0,1.0,4.0,4.0,6.0,7.0,7.0,4.0,7.0,5.0,5.0,6.0,5.0,7.0,7.0,6.0,32.0,76.0,123.0,174.0,229.0,287.0,358.0,434.0,516.0,597.0,680.0,769.0,860.0,955.0,1057.0,1160.0,1272.0,1387.0,10.8,22.0,16.6,120.0,1.5,166,1,80.88,79.87,Low Risk,92.0,25.0,5.111,1355.0,432.0,48.09,15.08,84.06,1827.0,Express,Great work! Keep maintaining your current study habits.
LK0136,Neha Desai,neha.desai29@gmail.com,9158376879,11,8th,Hyderabad,Ryan International School,MERN Stack Basics - Batch 7,2025-05-04,2025-06-23,3102,60,11,13,57.2,Beginner,3,Pro,LKNE1723,32.1,36.8,59.2,39.1,74.4,52.5,Html Css,Express,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,5.0,5.0,74.0,167.0,264.0,374.0,489.0,620.0,756.0,900.0,1059.0,1240.0,1443.0,1652.0,1876.0,2101.0,2338.0,2578.0,2831.0,3102.0,42.3,19.0,15.5,11.0,0.22,50,0,49.02,53.93,High Risk,22.0,11.0,1.222,3028.0,1001.0,28.94,141.0,42.86,4120.67,HTML & CSS,Revise quiz topics daily. | Focus on HTML & CSS to boost topic scores.
LK0137,Diya Choudhary,diya.choudhary52@gmail.com,9917419489,12,7th,Mumbai,Springdales School,MERN Stack Basics - Batch 7,2024-03-25,2025-04-26,4777,36,75,25,99.2,Champion,7,Basic,LKDI3953,67.8,98.3,82.6,99.0,89.1,99.0,Html Css,Nodejs,2.0,1.0,0.0,4.0,1.0,1.0,2.0,5.0,7.0,4.0,6.0,4.0,6.0,7.0,4.0,5.0,6.0,6.0,101.0,207.0,377.0,548.0,763.0,978.0,1202.0,1448.0,1706.0,1978.0,2252.0,2558.0,2867.0,3185.0,3576.0,3968.0,4366.0,4777.0,5.7,11.0,6.7,88.0,0.69,397,5,89.3,95.24,Low Risk,71.0,21.0,3.944,4676.0,1592.0,58.89,67.28,72.14,6378.33,HTML & CSS,Great work! Keep maintaining your current study habits.
LK0138,Sneha Nair,sneha.nair89@gmail.com,9645547377,11,6th,Bangalore,St. Xavier's School,MERN Stack Basics - Batch 8,2025-03-15,2025-02-04,1171,30,2,35,36.6,Beginner,9,Basic,LKSN1935,27.6,58.9,26.6,41.9,11.2,31.9,Express,Javascript,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,27.0,60.0,105.0,155.0,207.0,260.0,315.0,375.0,438.0,512.0,587.0,663.0,741.0,819.0,897.0,980.0,1071.0,1171.0,180.0,17.0,21.0,2.0,1.17,1,0,33.02,35.17,High Risk,7.0,3.0,0.389,1144.0,352.0,29.16,167.29,24.07,1536.33,Express,Revise quiz topics daily. | Try to study at least 15 min every day to build a streak. | Increase weekly activity — aim for 5 active days per week. | Focus on Express to boost topic scores.
LK0139,Aman Iyer,aman.iyer66@gmail.com,9769633598,11,6th,Bhopal,Delhi Public School,MERN Stack Basics - Batch 8,2024-03-12,2025-03-30,4638,30,42,4,68.7,Innovator,5,Basic,LKAM9794,64.4,54.3,68.3,83.4,70.2,80.6,Javascript,Nodejs,1.0,0.0,2.0,0.0,1.0,2.0,1.0,0.0,1.0,2.0,1.0,0.0,6.0,7.0,6.0,4.0,5.0,7.0,109.0,235.0,366.0,527.0,694.0,866.0,1045.0,1267.0,1500.0,1740.0,2003.0,2285.0,2594.0,2959.0,3359.0,3768.0,4202.0,4638.0,5.0,19.0,3.8,51.0,0.13,383,4,70.2,69.3,Medium Risk,46.0,22.0,2.556,4529.0,1679.0,37.81,100.83,51.54,6343.33,JavaScript,Great work! Keep maintaining your current study habits.
LK0140,Kunal Shukla,kunal.shukla62@gmail.com,9374076978,13,7th,Jaipur,Kendriya Vidyalaya,MERN Stack Basics - Batch 8,2024-05-02,2025-02-04,4362,9,48,47,47.5,Champion,9,Free,LKKU5239,38.4,49.6,36.0,52.9,41.2,42.8,React,Nodejs,1.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,5.0,4.0,6.0,5.0,5.0,7.0,6.0,90.0,186.0,298.0,413.0,562.0,715.0,876.0,1040.0,1229.0,1441.0,1749.0,2081.0,2443.0,2810.0,3186.0,3561.0,3951.0,4362.0,5.5,8.0,4.0,49.0,5.22,278,5,43.48,45.89,High Risk,44.0,23.0,2.444,4272.0,1552.0,59.64,99.14,48.88,5930.0,React,Revise quiz topics daily. | Focus on React to boost topic scores.
LK0141,Shreya Patel,shreya.patel44@gmail.com,9670339843,12,7th,Delhi,St. Xavier's School,MERN Stack Basics - Batch 7,2024-03-21,2025-03-20,1435,66,58,38,99.3,Champion,4,Basic,LKSH9142,84.3,99.0,96.1,99.0,99.0,99.0,Html Css,Javascript,2.0,0.0,1.0,0.0,2.0,2.0,1.0,3.0,1.0,7.0,5.0,7.0,7.0,6.0,5.0,7.0,5.0,3.0,34.0,70.0,109.0,150.0,211.0,276.0,341.0,411.0,485.0,560.0,650.0,744.0,844.0,948.0,1059.0,1172.0,1303.0,1435.0,5.0,12.0,5.3,61.0,0.58,364,5,96.07,98.01,Low Risk,64.0,20.0,3.556,1401.0,487.0,43.61,22.42,64.85,1936.33,HTML & CSS,Great work! Keep maintaining your current study habits.
LK0142,Vikram Kumar,vikram.kumar65@gmail.com,9891010325,12,7th,Jaipur,Springdales School,MERN Stack Basics - Batch 8,2024-10-25,2025-02-27,939,13,33,34,36.3,Builder,2,Basic,LKVI4702,62.2,29.6,35.1,19.5,21.7,12.9,Mongodb,Html Css,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,4.0,6.0,7.0,4.0,6.0,21.0,44.0,73.0,105.0,138.0,172.0,211.0,252.0,295.0,340.0,393.0,448.0,511.0,575.0,652.0,745.0,840.0,939.0,5.0,8.0,2.9,35.0,2.62,125,3,30.17,33.85,High Risk,35.0,23.0,1.944,918.0,364.0,31.59,26.83,41.57,1321.67,MongoDB,Revise quiz topics daily. | Focus on MongoDB to boost topic scores.
LK0143,Aarav Choudhary,aarav.choudhary45@gmail.com,9266956173,13,8th,Pune,Amity International School,MERN Stack Basics - Batch 8,2025-01-24,2025-04-06,501,39,91,2,40.6,Innovator,1,Free,LKAA4497,25.0,40.6,50.3,43.3,41.4,23.9,Mongodb,React,3.0,3.0,1.0,2.0,3.0,7.0,6.0,7.0,7.0,6.0,6.0,7.0,7.0,4.0,7.0,6.0,5.0,4.0,12.0,24.0,36.0,48.0,67.0,89.0,110.0,132.0,157.0,183.0,212.0,241.0,274.0,309.0,349.0,398.0,449.0,501.0,16.8,7.0,25.5,98.0,0.05,72,4,37.42,39.33,High Risk,91.0,22.0,5.056,489.0,192.0,34.88,5.51,80.93,703.67,MongoDB,Revise quiz topics daily. | Focus on MongoDB to boost topic scores.
LK0144,Mohit Mishra,mohit.mishra79@gmail.com,9199349496,13,6th,Delhi,Bal Bharati Public School,MERN Stack Basics - Batch 6,2025-03-03,2025-02-23,1899,46,33,13,60.2,Explorer,9,Free,LKMO2982,54.3,64.4,52.2,60.6,61.7,47.4,Mongodb,Javascript,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,4.0,6.0,4.0,5.0,6.0,40.0,84.0,137.0,196.0,256.0,325.0,396.0,492.0,592.0,710.0,828.0,955.0,1105.0,1259.0,1416.0,1573.0,1733.0,1899.0,180.0,10.0,93.0,33.0,0.28,1,1,56.77,58.83,Medium Risk,31.0,21.0,1.722,1859.0,640.0,48.41,61.26,38.18,2543.0,MongoDB,Focus on MongoDB to boost topic scores.
LK0145,Ishaan Singh,ishaan.singh79@gmail.com,9899145614,12,7th,Jaipur,Delhi Public School,MERN Stack Basics - Batch 6,2025-02-09,2025-05-21,1853,76,48,11,94.0,Beginner,6,Free,LKIS4603,99.0,99.0,99.0,96.5,99.0,99.0,Nodejs,Html Css,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,2.0,2.0,2.0,7.0,7.0,7.0,6.0,5.0,6.0,5.0,39.0,84.0,149.0,218.0,287.0,358.0,437.0,517.0,599.0,708.0,825.0,948.0,1075.0,1216.0,1366.0,1519.0,1684.0,1853.0,11.5,14.0,10.2,59.0,0.14,101,0,98.58,95.83,Low Risk,53.0,22.0,2.944,1814.0,637.0,30.65,34.96,54.2,2502.33,Node.js,Great work! Keep maintaining your current study habits.
LK0146,Pranav Joshi,pranav.joshi22@gmail.com,9773963947,14,7th,Bangalore,Springdales School,MERN Stack Basics - Batch 6,2025-04-09,2025-04-19,3245,74,80,48,80.1,Innovator,8,Free,LKPR5902,83.5,68.2,88.0,64.6,86.2,52.9,Mongodb,React,0.0,0.0,2.0,2.0,2.0,0.0,4.0,7.0,7.0,7.0,5.0,6.0,4.0,7.0,5.0,5.0,4.0,5.0,109.0,222.0,338.0,459.0,581.0,719.0,865.0,1019.0,1194.0,1370.0,1548.0,1756.0,1974.0,2204.0,2440.0,2688.0,2956.0,3245.0,180.0,15.0,216.0,91.0,0.65,10,4,73.9,77.62,Low Risk,72.0,19.0,4.0,3136.0,1041.0,87.45,45.07,69.95,4318.33,MongoDB,Great work! Keep maintaining your current study habits.
LK0147,Dev Yadav,dev.yadav51@gmail.com,9320444251,12,8th,Noida,DAV Public School,MERN Stack Basics - Batch 7,2024-03-16,2025-03-03,2683,38,66,47,51.7,Innovator,6,Pro,LKDE6422,35.4,55.5,34.5,56.6,34.4,24.6,Mongodb,Nodejs,1.0,1.0,3.0,2.0,1.0,1.0,3.0,3.0,6.0,6.0,5.0,5.0,7.0,4.0,7.0,7.0,4.0,5.0,64.0,131.0,198.0,274.0,363.0,466.0,574.0,689.0,805.0,929.0,1059.0,1202.0,1410.0,1619.0,1873.0,2133.0,2407.0,2683.0,5.0,20.0,5.9,77.0,1.24,352,4,40.17,47.09,High Risk,71.0,23.0,3.944,2619.0,1064.0,56.72,37.79,73.12,3763.0,MongoDB,Revise quiz topics daily. | Focus on MongoDB to boost topic scores.
LK0148,Riya Rao,riya.rao31@gmail.com,9715397118,13,7th,Pune,Springdales School,MERN Stack Basics - Batch 7,2025-05-01,2025-06-22,2500,79,113,43,32.0,Builder,8,Free,LKRI6910,30.4,44.6,17.4,50.6,14.9,43.4,Express,Nodejs,0.0,6.0,5.0,5.0,7.0,7.0,7.0,4.0,7.0,4.0,4.0,4.0,6.0,7.0,6.0,6.0,7.0,3.0,44.0,122.0,200.0,281.0,367.0,469.0,579.0,696.0,815.0,934.0,1103.0,1289.0,1479.0,1674.0,1873.0,2074.0,2283.0,2500.0,51.0,10.0,80.8,141.0,0.54,52,3,33.55,32.62,High Risk,95.0,22.0,5.278,2456.0,826.0,79.2,26.32,82.76,3336.0,Express,Revise quiz topics daily. | Focus on Express to boost topic scores.
LK0149,Aisha Mishra,aisha.mishra71@gmail.com,9721456744,13,6th,Delhi,Springdales School,MERN Stack Basics - Batch 8,2024-02-17,2025-03-12,3011,10,73,30,84.4,Beginner,10,Basic,LKAI8228,52.8,96.3,99.0,66.6,89.9,84.2,Html Css,React,0.0,0.0,0.0,3.0,3.0,4.0,0.0,4.0,4.0,7.0,7.0,6.0,6.0,4.0,7.0,5.0,7.0,7.0,70.0,158.0,252.0,359.0,483.0,644.0,808.0,976.0,1145.0,1314.0,1484.0,1677.0,1870.0,2088.0,2308.0,2541.0,2775.0,3011.0,5.0,16.0,6.2,74.0,3.0,389,0,81.47,83.23,Low Risk,74.0,26.0,4.111,2941.0,923.0,51.88,40.69,68.63,3948.33,HTML & CSS,Great work! Keep maintaining your current study habits.
LK0150,Diya Srivastava,diya.srivastava55@gmail.com,9735773029,14,6th,Jaipur,Bal Bharati Public School,MERN Stack Basics - Batch 6,2024-06-28,2025-04-20,4748,4,103,24,39.7,Innovator,4,Pro,LKDI7432,32.1,34.7,66.9,19.4,60.2,46.1,Nodejs,React,0.0,5.0,2.0,5.0,7.0,4.0,7.0,7.0,4.0,5.0,7.0,6.0,7.0,6.0,7.0,7.0,4.0,7.0,99.0,211.0,326.0,480.0,666.0,866.0,1084.0,1318.0,1558.0,1819.0,2114.0,2421.0,2735.0,3096.0,3467.0,3860.0,4282.0,4748.0,5.0,10.0,8.1,137.0,6.0,296,4,43.23,41.11,High Risk,97.0,25.0,5.389,4649.0,1652.0,62.76,48.95,81.93,6456.0,Node.js,Revise quiz topics daily. | Focus on Node.js to boost topic scores.
LK0151,Aarav Srivastava,aarav.srivastava81@gmail.com,9325909477,14,8th,Pune,DAV Public School,MERN Stack Basics - Batch 6,2024-05-22,2025-03-27,4411,44,107,14,79.5,Beginner,4,Basic,LKAA6097,76.3,71.2,91.3,78.0,61.4,99.0,Express,Mongodb,4.0,1.0,6.0,7.0,7.0,5.0,7.0,7.0,5.0,4.0,7.0,6.0,7.0,5.0,6.0,5.0,4.0,3.0,89.0,198.0,327.0,476.0,638.0,805.0,1002.0,1233.0,1473.0,1714.0,1974.0,2254.0,2551.0,2895.0,3261.0,3634.0,4017.0,4411.0,8.9,21.0,14.2,140.0,0.32,309,0,79.53,79.51,Low Risk,96.0,18.0,5.333,4322.0,1516.0,57.6,45.95,84.69,5944.33,Express,Great work! Keep maintaining your current study habits.
LK0152,Kabir Kumar,kabir.kumar13@gmail.com,9652597346,13,7th,Chandigarh,Delhi Public School,MERN Stack Basics - Batch 6,2024-12-05,2025-05-06,1452,20,7,47,56.3,Champion,1,Free,LKKA4226,57.8,50.7,51.2,73.6,66.8,60.1,Javascript,Nodejs,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,7.0,32.0,73.0,118.0,172.0,234.0,297.0,373.0,453.0,539.0,626.0,717.0,812.0,907.0,1004.0,1108.0,1217.0,1328.0,1452.0,5.0,20.0,1.1,7.0,2.35,152,5,60.03,57.79,Medium Risk,13.0,9.0,0.722,1420.0,448.0,32.98,111.69,0.0,1910.67,JavaScript,Revise quiz topics daily. | Increase weekly activity — aim for 5 active days per week.
LK0153,Mehak Tiwari,mehak.tiwari70@gmail.com,9794012900,14,8th,Chandigarh,DAV Public School,MERN Stack Basics - Batch 8,2024-06-13,2025-04-07,2289,21,9,4,91.7,Explorer,2,Free,LKME1923,99.0,91.4,64.5,89.5,85.5,81.1,React,Html Css,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,5.0,5.0,53.0,109.0,170.0,243.0,318.0,403.0,525.0,647.0,772.0,897.0,1031.0,1185.0,1356.0,1538.0,1721.0,1906.0,2093.0,2289.0,5.0,8.0,1.7,10.0,0.19,298,1,85.17,89.09,Low Risk,20.0,11.0,1.111,2236.0,751.0,16.37,114.45,34.81,3046.33,React,Great work! Keep maintaining your current study habits.
LK0154,Pranav Pandey,pranav.pandey32@gmail.com,9706809905,13,6th,Hyderabad,Kendriya Vidyalaya,MERN Stack Basics - Batch 7,2024-10-24,2025-04-05,4678,4,75,39,40.8,Innovator,2,Basic,LKPR5723,45.7,55.7,32.4,27.6,43.5,27.8,Nodejs,Javascript,1.0,1.0,1.0,2.0,1.0,4.0,1.0,7.0,6.0,7.0,5.0,5.0,7.0,6.0,4.0,5.0,7.0,7.0,89.0,187.0,300.0,425.0,622.0,842.0,1062.0,1290.0,1569.0,1863.0,2169.0,2501.0,2836.0,3175.0,3521.0,3895.0,4282.0,4678.0,15.9,22.0,20.4,91.0,9.75,163,4,38.78,39.99,High Risk,77.0,23.0,4.278,4589.0,1503.0,68.82,60.75,71.96,6220.67,Node.js,Revise quiz topics daily. | Focus on Node.js to boost topic scores.
LK0155,Simran Kumar,simran.kumar38@gmail.com,9927850328,12,7th,Noida,Delhi Public School,MERN Stack Basics - Batch 8,2024-10-29,2025-02-25,1647,24,89,14,60.6,Beginner,10,Basic,LKSI2569,74.0,51.4,76.6,63.6,75.6,57.9,Javascript,React,3.0,3.0,4.0,1.0,0.0,7.0,6.0,4.0,6.0,5.0,5.0,6.0,5.0,6.0,5.0,6.0,4.0,3.0,37.0,76.0,127.0,184.0,251.0,321.0,392.0,476.0,563.0,656.0,757.0,859.0,964.0,1069.0,1177.0,1324.0,1480.0,1647.0,5.0,20.0,6.6,105.0,0.58,119,0,66.52,62.97,Medium Risk,79.0,18.0,4.389,1610.0,578.0,41.61,20.85,79.5,2273.67,JavaScript,Great work! Keep maintaining your current study habits.
LK0156,Sakshi Joshi,sakshi.joshi54@gmail.com,9734469007,11,6th,Bangalore,St. Xavier's School,MERN Stack Basics - Batch 6,2024-04-01,2025-01-10,1924,17,34,18,73.5,Coder,7,Basic,LKSA3732,52.5,87.7,82.6,57.8,85.7,99.0,Html Css,Mongodb,2.0,0.0,1.0,1.0,2.0,2.0,1.0,0.0,1.0,0.0,1.0,2.0,2.0,4.0,6.0,4.0,6.0,6.0,61.0,128.0,204.0,283.0,378.0,477.0,576.0,678.0,784.0,894.0,1005.0,1117.0,1237.0,1363.0,1490.0,1628.0,1772.0,1924.0,5.0,15.0,3.4,44.0,1.06,284,2,77.55,75.12,Low Risk,41.0,22.0,2.278,1863.0,561.0,28.91,46.93,56.22,2502.67,HTML & CSS,Great work! Keep maintaining your current study habits.
LK0157,Tanvi Kapoor,tanvi.kapoor30@gmail.com,9420223863,12,8th,Noida,Modern School,MERN Stack Basics - Batch 8,2024-08-09,2025-02-14,4725,1,14,20,63.1,Coder,2,Free,LKTA1757,82.0,57.3,70.9,48.1,77.1,95.4,Nodejs,Mongodb,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,6.0,5.0,88.0,220.0,365.0,571.0,787.0,1010.0,1240.0,1472.0,1733.0,1996.0,2266.0,2551.0,2838.0,3148.0,3504.0,3875.0,4298.0,4725.0,5.0,7.0,1.9,15.0,20.0,189,2,71.8,66.58,Medium Risk,23.0,12.0,1.278,4637.0,1577.0,37.99,205.43,39.09,6353.0,Node.js,Great work! Keep maintaining your current study habits.
